time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010478349642	84.1703	24.5403	1.93813	-0.0188868	0.0236168	lidar	0.279556	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
1477010478349642	84.1608	24.5441	1.77288	-0.0369822	-0.0184214	radar	0.188238	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
1477010479349642	85.6387	23.8203	1.81018	-0.527223	-0.303026	lidar	0.31117	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
1477010479349642	85.6984	23.8371	1.93522	-0.503573	-0.281161	radar	0.838594	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
1477010480349642	86.9401	23.5118	1.22032	-0.281644	0.0177395	lidar	0.559738	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
1477010480349642	87.0615	23.5452	1.37099	-0.223721	0.0478287	radar	3.82309	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
1477010481349642	88.8155	22.7959	2.71553	-0.447707	-0.116503	lidar	0.388105	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
1477010481349642	88.7191	22.7493	2.39017	-0.699602	-0.433695	radar	1.65977	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
1477010482349642	89.4989	22.2892	0.124629	-0.71871	-0.197496	lidar	1.15707	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
1477010482349642	89.6217	22.2398	0.886158	-0.737001	-0.214029	radar	3.9557	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
1477010483349642	90.493	21.6522	1.49748	-0.506818	0.0628241	lidar	0.395506	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
1477010483349642	90.5653	21.669	1.53387	-0.438838	0.0788702	radar	1.81584	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
1477010484349642	91.7147	21.1118	1.66741	-0.220094	0.154932	lidar	0.036199	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
1477010484349642	91.7408	21.131	1.40766	-0.369705	-0.0441252	radar	2.63946	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
1477010485349642	92.855	20.9428	1.42187	-0.053948	0.167104	lidar	0.190709	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
1477010485349642	92.8993	20.9678	1.15184	-0.0146076	0.139857	radar	2.82669	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
1477010486349642	93.474	20.2484	0.33063	-0.743075	-0.367763	lidar	1.15816	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
1477010486349642	93.5891	20.2867	0.988891	-0.609947	-0.20383	radar	2.54822	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
1477010487349642	95.2904	19.6372	2.97236	0.0648133	0.293039	lidar	1.65795	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
1477010487349642	95.0322	19.6492	1.5139	-0.0844791	0.0939626	radar	10.5366	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
1477010488349642	95.5116	19.6959	0.347129	0.157436	0.174166	lidar	0.243681	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
1477010488349642	95.5544	19.698	0.731651	0.134551	0.166908	radar	0.417869	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
1477010489349642	96.2553	19.2216	0.791611	-0.838753	-0.484578	lidar	1.84036	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
1477010489349642	96.3134	19.2576	1.07129	-0.637418	-0.290831	radar	0.817637	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
1477010490349642	97.5053	18.7089	2.06083	-0.265715	0.0696785	lidar	0.855052	97.5286	18.727	97.45	18.506	0.868716	-0.503009
1477010490349642	97.4074	18.7073	1.60453	-0.475627	-0.238153	radar	1.77633	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
1477010491349642	98.2105	18.3653	0.916815	-0.381786	-0.0555171	lidar	0.197934	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
1477010491349642	98.2412	18.3709	0.955385	-0.367836	-0.0495566	radar	0.246416	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
1477010492349642	99.0449	17.3868	1.47621	-1.1523	-0.475569	lidar	0.794596	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
1477010492349642	99.0572	17.4353	1.46377	-0.771664	-0.0407814	radar	0.999418	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
1477010493349642	99.9778	16.9648	0.937859	-0.424662	0.190892	lidar	0.616904	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
1477010493349642	100.062	16.9774	1.0298	-0.360481	0.227764	radar	1.85615	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
1477010494349642	101.199	16.5369	1.74093	-0.135779	0.225374	lidar	0.0837724	101.204	16.5368	101.065	16.497	0.991362	-0.513687
1477010494349642	101.14	16.5261	1.32528	-0.278101	0.061763	radar	0.842484	101.169	16.4353	101.065	16.497	0.991362	-0.513687
1477010495349642	102.381	16.391	1.78344	0.0886241	0.231059	lidar	0.154507	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
1477010495349642	102.268	16.383	1.21363	0.0736647	0.208986	radar	1.94761	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
1477010496349642	103.006	15.4008	0.475827	-1.09159	-0.583069	lidar	2.47891	103.003	15.353	103.119	15.4967	1.11708	-0.508169
1477010496349642	102.999	15.4598	1.21552	-0.680513	-0.0972711	radar	5.04452	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
1477010497349642	104.093	15.2482	1.41053	0.0270384	0.36438	lidar	0.954008	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
1477010497349642	104.042	15.2419	1.30734	-0.0158415	0.339245	radar	0.609299	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
1477010498349642	105.537	14.4729	1.96288	-0.706766	-0.253506	lidar	1.33322	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
1477010498349642	105.482	14.4654	1.86497	-0.712676	-0.254061	radar	0.730531	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
1477010499349642	106.816	14.0287	1.36824	-0.303988	0.147225	lidar	1.03638	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
1477010499349642	106.775	14.0054	1.5197	-0.305527	0.183254	radar	1.37028	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
1477010500349642	108.081	13.6589	1.7405	-0.0681038	0.216317	lidar	0.013225	108.084	13.6604	108.122	13.644	1.47592	-0.423202
1477010500349642	108.083	13.66	1.66633	-0.074455	0.2032	radar	0.0561837	108.131	13.6844	108.122	13.644	1.47592	-0.423202
1477010501349642	109.533	13.5725	1.86028	0.0819606	0.175574	lidar	0.00908353	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
1477010501349642	109.484	13.566	1.60441	0.069334	0.164571	radar	0.424612	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
1477010502349642	111.059	12.6133	1.83729	-0.902339	-0.511446	lidar	1.69455	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
1477010502349642	111.152	12.6566	2.36325	-0.679101	-0.221305	radar	2.05322	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
1477010503349642	112.899	12.4659	1.38861	-0.100262	0.273914	lidar	1.66337	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
1477010503349642	112.917	12.4421	1.7617	-0.0910936	0.291667	radar	0.576247	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
1477010504349642	114.795	12.5464	2.55438	0.314784	0.362008	lidar	0.133709	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
1477010504349642	114.789	12.5548	2.11263	0.342886	0.41627	radar	0.546028	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
1477010505349642	116.68	12.1254	1.78452	-0.281587	-0.208578	lidar	1.5187	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
1477010505349642	116.731	12.1455	2.20803	-0.178298	-0.0955219	radar	0.604334	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
1477010506349642	118.947	11.994	2.86006	0.0167027	0.0882907	lidar	0.218035	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
1477010506349642	118.907	11.9957	2.36953	0.0340869	0.0841588	radar	0.526479	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
1477010507349642	120.697	12.2891	2.10456	0.254979	0.169222	lidar	0.0384125	120.695	12.2918	120.743	12.3289	2.21139	0.128528
1477010507349642	120.745	12.2931	2.27605	0.252921	0.164685	radar	0.46812	120.934	12.1905	120.743	12.3289	2.21139	0.128528
1477010508349642	123.555	12.8328	3.97313	0.12758	-0.0163924	lidar	0.644672	123.568	12.8297	122.95	12.5114	2.29835	0.246599
1477010508349642	123.432	12.8132	2.72358	0.0671576	-0.0461064	radar	3.33285	123.142	12.7694	122.95	12.5114	2.29835	0.246599
1477010509349642	124.902	12.7757	1.47644	-0.0468983	-0.0874134	lidar	0.306822	124.894	12.7743	125.242	12.8125	2.37624	0.369827
1477010509349642	125.022	12.7887	2.5819	-0.0267525	-0.0589494	radar	2.97529	125.376	12.9964	125.242	12.8125	2.37624	0.369827
1477010510349642	127.845	13.3181	3.69114	0.371586	0.22787	lidar	0.535807	127.853	13.3273	127.609	13.2365	2.44434	0.495787
1477010510349642	127.758	13.3195	2.95894	0.442063	0.328626	radar	1.55966	127.506	13.153	127.609	13.2365	2.44434	0.495787
1477010511349642	129.946	13.7073	2.24988	0.207971	-0.0259031	lidar	0.561486	129.947	13.6963	130.042	13.7853	2.50232	0.621879
1477010511349642	130.03	13.7192	2.50166	0.200829	-0.0335826	radar	1.41311	130.334	13.781	130.042	13.7853	2.50232	0.621879
1477010512349642	132.092	14.5022	2.62293	0.392796	0.10866	lidar	0.0759601	132.092	14.507	132.53	14.458	2.55028	0.74543
1477010512349642	132.161	14.5087	2.82573	0.382165	0.094705	radar	1.01227	132.447	14.3423	132.53	14.458	2.55028	0.74543
1477010513349642	135.063	15.0525	3.83466	0.034469	-0.182748	lidar	0.501415	135.074	15.0475	135.066	15.2513	2.58865	0.863795
1477010513349642	135.029	15.0299	2.98607	-0.0530799	-0.281485	radar	1.46005	135.127	14.6575	135.066	15.2513	2.58865	0.863795
1477010514349642	137.561	16.1971	2.74885	0.600884	0.311265	lidar	1.31477	137.561	16.2147	137.639	16.1592	2.61821	0.974442
1477010514349642	137.594	16.1934	3.20905	0.536163	0.227644	radar	0.323176	137.653	16.5145	137.639	16.1592	2.61821	0.974442
1477010515349642	140.325	17.0164	3.17455	0.22176	-0.125224	lidar	0.536421	140.331	17.008	140.242	17.1733	2.63994	1.07503
1477010515349642	140.325	17.0128	3.05873	0.222288	-0.118736	radar	0.0781587	140.305	17.5379	140.242	17.1733	2.63994	1.07503
1477010516349642	142.888	17.9871	3.22669	0.367226	0.049125	lidar	0.107017	142.888	17.9918	142.868	18.2829	2.65497	1.16346
1477010516349642	142.839	17.9816	3.07649	0.374549	0.0584423	radar	0.524315	142.626	18.1458	142.868	18.2829	2.65497	1.16346
1477010517349642	145.389	19.1611	3.45789	0.422949	0.0517795	lidar	0.0261825	145.392	19.1617	145.51	19.4754	2.66445	1.23795
1477010517349642	145.457	19.1716	3.28347	0.441489	0.107998	radar	1.80343	145.789	19.3785	145.51	19.4754	2.66445	1.23795
1477010518349642	148.246	20.4758	3.866	0.410817	0.0197517	lidar	0.0978384	148.251	20.4754	148.163	20.7364	2.66951	1.29702
1477010518349642	148.207	20.4695	3.26719	0.488308	0.166672	radar	0.819894	148.146	20.9376	148.163	20.7364	2.66951	1.29702
1477010519349642	150.683	22.1135	3.64332	0.624958	0.147204	lidar	0.0271274	150.686	22.1142	150.825	22.0502	2.67111	1.33953
1477010519349642	150.665	22.1109	3.56736	0.639837	0.172325	radar	0.0643297	150.649	21.8148	150.825	22.0502	2.67111	1.33953
1477010520349642	153.417	23.4965	3.44131	0.405	-0.0849674	lidar	0.326257	153.422	23.4909	153.491	23.3999	2.66999	1.3647
1477010520349642	153.393	23.4851	3.15608	0.453943	-0.0108176	radar	0.243974	153.466	22.9115	153.491	23.3999	2.66999	1.3647
1477010521349642	156.043	24.8078	3.62731	0.413738	-0.0297482	lidar	0.0418841	156.047	24.8084	156.159	24.7682	2.66666	1.37208
1477010521349642	156.017	24.8048	3.05322	0.463572	0.0748727	radar	0.607623	156.009	25.0678	156.159	24.7682	2.66666	1.37208
1477010522349642	158.896	26.0315	4.04928	0.328715	-0.0594655	lidar	0.2622	158.905	26.0308	158.827	26.1372	2.66127	1.36157
1477010522349642	158.889	26.0261	3.43149	0.366727	0.0333916	radar	1.13237	159.014	26.1903	158.827	26.1372	2.66127	1.36157
1477010523349642	161.413	27.424	3.38044	0.522841	0.111047	lidar	0.0236236	161.412	27.4256	161.493	27.4891	2.65371	1.33344
1477010523349642	161.439	27.4308	3.12888	0.543677	0.161541	radar	0.434232	161.529	27.8454	161.493	27.4891	2.65371	1.33344
1477010524349642	163.624	28.771	2.99971	0.53685	0.0546748	lidar	0.0464032	163.625	28.7683	164.155	28.8064	2.64354	1.28825
1477010524349642	163.733	28.7901	3.14056	0.526762	0.0584998	radar	3.00298	164.116	29.315	164.155	28.8064	2.64354	1.28825
1477010525349642	166.816	30.2064	4.45883	0.323212	-0.108776	lidar	0.450231	166.828	30.2062	166.809	30.0721	2.63006	1.22694
1477010525349642	166.724	30.177	3.38199	0.409074	0.0625929	radar	2.99687	166.748	29.7121	166.809	30.0721	2.63006	1.22694
1477010526349642	169.099	31.3725	3.06512	0.467823	0.060332	lidar	0.0189331	169.097	31.3717	169.452	31.2706	2.61238	1.15075
1477010526349642	169.122	31.3762	3.05294	0.466513	0.0635388	radar	0.152706	169.345	30.7063	169.452	31.2706	2.61238	1.15075
1477010527349642	172.164	32.343	4.14647	0.164373	-0.169853	lidar	0.453184	172.175	32.3404	172.079	32.3873	2.58945	1.06126
1477010527349642	172.129	32.3197	3.23124	0.123598	-0.211375	radar	1.72706	172.135	32.6666	172.079	32.3873	2.58945	1.06126
1477010528349642	174.646	33.4526	3.0132	0.487597	0.153401	lidar	0.50121	174.643	33.4625	174.685	33.4095	2.56021	0.960341
1477010528349642	174.628	33.4507	2.88018	0.497116	0.165773	radar	0.0748492	174.474	33.9157	174.685	33.4095	2.56021	0.960341
1477010529349642	177.025	34.2077	2.93264	0.239316	-0.107078	lidar	0.295819	177.03	34.2009	177.261	34.3262	2.52363	0.850119
1477010529349642	177.034	34.2041	2.70679	0.223351	-0.113607	radar	0.267611	177.211	33.8467	177.261	34.3262	2.52363	0.850119
1477010530349642	180.136	35.137	4.24621	0.307328	0.0110461	lidar	0.502748	180.145	35.1423	179.799	35.1289	2.47883	0.732949
1477010530349642	180.003	35.1199	2.89062	0.371716	0.102668	radar	3.8348	179.543	35.4767	179.799	35.1289	2.47883	0.732949
1477010531349642	182.594	35.7572	3.27959	0.170997	-0.0887771	lidar	0.168412	182.599	35.753	182.292	35.8114	2.42515	0.611338
1477010531349642	182.496	35.7349	2.65954	0.154015	-0.103936	radar	1.98632	182.047	36.2626	182.292	35.8114	2.42515	0.611338
1477010532349642	184.732	36.5084	2.79515	0.389766	0.11076	lidar	0.172094	184.732	36.5155	184.73	36.37	2.36226	0.487877
1477010532349642	184.728	36.5108	2.42824	0.416578	0.145087	radar	0.149551	184.833	36.1451	184.73	36.37	2.36226	0.487877
1477010533349642	186.94	36.9487	2.74433	0.0968399	-0.147919	lidar	0.350505	186.946	36.9404	187.103	36.804	2.29017	0.365145
1477010533349642	186.997	36.9557	2.61239	0.0562519	-0.184271	radar	1.18123	187.296	36.9375	187.103	36.804	2.29017	0.365145
1477010534349642	189.462	37.3982	3.09857	0.209354	0.0276426	lidar	0.21059	189.465	37.4052	189.401	37.1147	2.20928	0.245623
1477010534349642	189.478	37.4058	2.45455	0.258611	0.0642253	radar	0.842346	189.738	36.951	189.401	37.1147	2.20928	0.245623
1477010535349642	191.732	37.5695	2.7205	-0.0031609	-0.140458	lidar	0.16721	191.735	37.5631	191.615	37.3064	2.12037	0.131591
1477010535349642	191.697	37.5587	2.33265	-0.0255439	-0.172163	radar	0.298314	191.682	37.1147	191.615	37.3064	2.12037	0.131591
1477010536349642	193.473	37.2789	2.07753	-0.199401	-0.17346	lidar	0.0114487	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
1477010536349642	193.5	37.285	2.23567	-0.189765	-0.151947	radar	0.134222	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
1477010537349642	195.98	37.3882	3.34154	0.22132	0.194839	lidar	0.725181	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
1477010537349642	195.822	37.3954	2.27987	0.283123	0.266747	radar	4.42675	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
1477010538349642	197.722	37.7356	2.3176	0.221273	0.0644473	lidar	0.149884	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
1477010538349642	197.674	37.7249	2.02411	0.210298	0.0582512	radar	0.483485	197.582	37.303	197.683	37.2395	1.81869	-0.159495
1477010539349642	199.293	37.3026	1.70267	-0.384075	-0.344882	lidar	0.62653	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
1477010539349642	199.312	37.3107	1.90409	-0.352246	-0.301832	radar	0.0980869	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
1477010540349642	201.534	36.9839	3.08725	-0.0175259	0.0929053	lidar	0.95774	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
