time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461500000	-24.3417	-6.61807	5.01441	2.29773	-0.583854	lidar	2.81945	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.508	-6.44529	4.86109	2.26852	-0.593686	radar	3.44164	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.5794	-6.36553	4.42233	2.26122	-0.557424	lidar	5.04009	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7191	-6.18666	4.50576	2.23499	-0.550819	radar	0.363296	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9149	-5.94536	4.78512	2.20005	-0.565743	lidar	3.0948	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0484	-5.73197	4.87059	2.16748	-0.56747	radar	1.81318	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1754	-5.57998	4.71451	2.15467	-0.545539	lidar	0.337057	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3326	-5.38058	4.92373	2.14657	-0.507194	radar	1.16575	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4874	-5.1324	5.08179	2.1154	-0.517412	lidar	0.495687	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6173	-4.95277	5.10265	2.1131	-0.46951	radar	6.00456	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7257	-4.81483	4.82225	2.10803	-0.44193	lidar	0.701593	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8472	-4.60057	4.8619	2.08594	-0.4401	radar	0.114452	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9689	-4.33103	5.04073	2.04948	-0.461118	lidar	0.356084	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0746	-4.11925	4.69484	2.00348	-0.527367	radar	11.2067	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1733	-3.79856	5.03508	1.95048	-0.565498	lidar	1.34526	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2463	-3.56552	4.83583	1.89806	-0.62587	radar	3.12787	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2702	-3.30746	4.87169	1.84507	-0.651125	lidar	4.14557	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3203	-3.06645	4.8381	1.80049	-0.677182	radar	0.233667	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3367	-2.86214	4.69116	1.761	-0.682136	lidar	1.45801	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3931	-2.65693	4.63731	1.74411	-0.648563	radar	1.57113	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4578	-2.57598	4.12638	1.74137	-0.611667	lidar	4.59738	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5123	-2.35682	4.24394	1.72882	-0.571917	radar	1.44462	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5621	-2.15624	4.22575	1.70862	-0.561906	lidar	0.622758	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.5935	-1.93057	4.3204	1.69304	-0.528091	radar	2.21408	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.5979	-1.62588	4.63764	1.65139	-0.54782	lidar	1.63732	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.5931	-1.41331	4.5472	1.60606	-0.586867	radar	1.49738	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.5989	-1.16378	4.63043	1.57588	-0.588158	lidar	0.040631	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6284	-0.953094	4.55583	1.56335	-0.562964	radar	5.10851	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6429	-0.657115	4.8139	1.54133	-0.556079	lidar	0.817365	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6297	-0.400931	4.89745	1.50045	-0.591666	radar	2.2906	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5851	-0.0454003	5.31194	1.4624	-0.60014	lidar	1.90678	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5654	0.21936	5.32809	1.43462	-0.60285	radar	2.75771	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5403	0.5307	5.50316	1.41188	-0.593897	lidar	0.523369	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5289	0.785172	5.36955	1.40661	-0.543737	radar	1.98598	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5216	1.05228	5.37127	1.3935	-0.52912	lidar	2.28944	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.481	1.34669	5.39021	1.39017	-0.468154	radar	6.24793	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4283	1.51453	5.03787	1.35835	-0.479992	lidar	0.817559	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3901	1.69775	4.75606	1.34055	-0.46335	radar	8.60576	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3414	1.85859	4.49859	1.31314	-0.470306	lidar	0.414508	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2744	2.07376	4.55135	1.28102	-0.49149	radar	0.345994	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2179	2.23579	4.34803	1.25337	-0.497301	lidar	0.302145	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1572	2.42905	4.21601	1.23723	-0.474427	radar	0.462573	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0752	2.71746	4.53583	1.2235	-0.458044	lidar	0.725795	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.98	2.94321	4.77528	1.17967	-0.512487	radar	2.90003	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8658	3.29196	5.23642	1.16989	-0.486524	lidar	1.53767	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7813	3.53667	5.22656	1.1545	-0.474745	radar	2.12709	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6797	3.70618	4.98832	1.1194	-0.491842	lidar	0.444357	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5639	3.90961	4.94959	1.08726	-0.504979	radar	1.13951	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.5061	4.04748	4.61879	1.06397	-0.509378	lidar	3.53977	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3852	4.23734	4.62124	1.03209	-0.520549	radar	0.541944	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2167	4.49432	4.87221	1.00535	-0.515732	lidar	2.25248	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0683	4.67981	4.67568	0.978766	-0.500419	radar	8.89477	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9529	4.87147	4.64954	0.958618	-0.495572	lidar	0.378508	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7971	5.05761	4.67259	0.92682	-0.503162	radar	2.32201	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6205	5.30422	4.90421	0.909389	-0.488089	lidar	1.02019	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4458	5.49514	5.1014	0.869774	-0.520305	radar	0.688646	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2556	5.66569	5.07707	0.829955	-0.536878	lidar	1.20117	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0923	5.82579	5.05974	0.794627	-0.554959	radar	3.09405	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9185	5.97702	4.97863	0.759101	-0.566413	lidar	0.089016	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.782	6.13429	4.39621	0.75478	-0.509443	radar	3.60117	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.625	6.28446	4.39164	0.730757	-0.507955	lidar	0.0281203	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4824	6.4284	4.26542	0.712941	-0.495564	radar	1.10087	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2372	6.71601	4.7688	0.726738	-0.433245	lidar	5.04963	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0459	6.84211	4.68015	0.691879	-0.447615	radar	5.39402	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8266	7.0352	4.86359	0.679115	-0.430541	lidar	1.02954	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6122	7.17564	5.00547	0.643513	-0.454218	radar	1.56636	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.431	7.3113	4.93565	0.619725	-0.457687	lidar	0.332302	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.1912	7.46842	5.3524	0.585495	-0.485608	radar	1.55409	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.005	7.62659	5.29967	0.573476	-0.472789	lidar	2.16221	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8192	7.80473	4.94827	0.583904	-0.410879	radar	5.54598	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6192	7.93629	4.92692	0.563211	-0.411777	lidar	0.0438615	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4327	8.059	4.82412	0.544679	-0.409155	radar	1.506	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2323	8.05357	4.55559	0.471042	-0.480182	lidar	4.36254	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0485	8.17736	4.23215	0.467127	-0.442467	radar	4.40185	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8753	8.34457	4.31857	0.47969	-0.39814	lidar	3.2662	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6236	8.47272	4.84005	0.456048	-0.412036	radar	5.21597	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3541	8.63935	5.05898	0.456897	-0.378886	lidar	1.50202	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1617	8.75869	4.68626	0.457679	-0.339539	radar	1.29861	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9747	8.85171	4.61629	0.439165	-0.343689	lidar	0.444675	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7862	8.94357	4.41389	0.426431	-0.333166	radar	0.406516	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5709	9.01909	4.42387	0.401383	-0.342789	lidar	0.529948	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.3208	9.13913	4.77689	0.390954	-0.337543	radar	5.0514	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0111	9.26057	5.03673	0.380254	-0.322	lidar	6.33832	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7972	9.34187	4.97493	0.360884	-0.328187	radar	1.6524	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5283	9.45946	5.11068	0.356031	-0.310108	lidar	0.665639	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2519	9.5114	5.43692	0.311494	-0.358836	radar	4.50242	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9267	9.66893	5.71393	0.324137	-0.31365	lidar	1.82015	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.6723	9.77988	5.33178	0.331837	-0.264626	radar	2.979	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4002	9.88114	5.40523	0.3244	-0.255436	lidar	0.193242	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.1413	9.97437	5.47016	0.313791	-0.254743	radar	0.336739	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.8717	10.0897	5.54101	0.314587	-0.236605	lidar	0.218771	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6065	10.1711	5.55239	0.30093	-0.239449	radar	0.0302339	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.3777	10.2505	5.45639	0.289514	-0.241761	lidar	1.21047	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1085	10.3354	5.56589	0.278252	-0.244104	radar	0.376788	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9135	10.3071	5.23709	0.224074	-0.304441	lidar	1.9138	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6689	10.3665	5.13835	0.212207	-0.297644	radar	0.122323	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.487	10.3202	4.84698	0.155425	-0.358331	lidar	1.88079	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1639	10.3789	5.46395	0.13939	-0.362306	radar	7.23395	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.8976	10.4289	5.46609	0.127546	-0.354251	lidar	0.184094	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6718	10.443	4.86611	0.112879	-0.333564	radar	5.92864	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4556	10.3912	4.73184	0.0603071	-0.382948	lidar	1.90207	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1984	10.4085	4.85586	0.0429897	-0.380696	radar	0.667933	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8542	10.5994	5.22873	0.114001	-0.253421	lidar	8.18068	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6065	10.6495	4.94468	0.119373	-0.217721	radar	1.10844	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3757	10.6394	4.87426	0.0895381	-0.243441	lidar	0.498685	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1117	10.6632	5.07213	0.0762674	-0.248601	radar	0.43967	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8451	10.771	5.17738	0.106873	-0.191841	lidar	3.99044	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5763	10.8237	5.16731	0.112336	-0.168278	radar	1.2789	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3669	10.7702	4.96703	0.0631152	-0.223899	lidar	1.75076	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1186	10.7956	4.87919	0.0596671	-0.209785	radar	0.340103	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8639	10.8736	4.95778	0.0796232	-0.170225	lidar	2.16368	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5791	10.8984	5.11909	0.0745327	-0.165374	radar	2.8805	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3602	10.9068	5.01088	0.0592176	-0.176916	lidar	0.584097	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0712	10.8676	5.73431	0.00764915	-0.25967	radar	6.09151	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7534	10.8383	5.80372	-0.0170153	-0.272237	lidar	2.54226	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.4938	10.8448	5.48459	-0.0199774	-0.248974	radar	0.900406	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2766	10.8226	5.31594	-0.0442003	-0.268449	lidar	1.27145	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0494	10.8567	4.68644	-0.0266996	-0.208212	radar	4.4719	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.78853	10.9172	4.79643	-0.00496395	-0.165824	lidar	2.13245	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.58448	10.8757	4.77502	-0.0376244	-0.204484	radar	3.78616	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.31222	10.9157	4.89508	-0.0223469	-0.169832	lidar	0.901684	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.08511	10.8807	4.80585	-0.0449571	-0.187814	radar	2.3363	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.80181	10.9279	4.95887	-0.0233932	-0.145611	lidar	1.30763	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.5828	10.8707	4.86527	-0.0576099	-0.182799	radar	6.15351	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.46064	10.7726	4.46889	-0.118238	-0.256542	lidar	3.00461	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.22403	10.7719	4.42202	-0.114709	-0.230968	radar	1.52447	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.81247	10.8625	4.98681	-0.0468837	-0.115831	lidar	7.87189	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.5544	10.8584	4.85155	-0.0407859	-0.0896452	radar	1.80108	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.26194	10.8589	5.00857	-0.0341125	-0.0719812	lidar	0.79865	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.05089	10.8745	4.64909	-0.0205434	-0.0371586	radar	2.4065	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
